country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($),generation
Antigua and Barbuda,ATG,1986,female,35-54 years,0,6101,0,290440148,4740,Silent
Antigua and Barbuda,ATG,1986,female,55-74 years,0,3764,0,290440148,4740,G.I. Generation
Antigua and Barbuda,ATG,1986,female,75+ years,0,1014,0,290440148,4740,G.I. Generation
Antigua and Barbuda,ATG,1987,male,5-14 years,0,6499,0,337174852,5595,Generation X
Antigua and Barbuda,ATG,1987,male,15-24 years,0,7421,0,337174852,5595,Generation X
Antigua and Barbuda,ATG,1987,male,25-34 years,0,5893,0,337174852,5595,Boomers
Antigua and Barbuda,ATG,1987,male,35-54 years,0,5927,0,337174852,5595,Silent
Antigua and Barbuda,ATG,1987,male,55-74 years,0,2798,0,337174852,5595,G.I. Generation
Antigua and Barbuda,ATG,1987,male,75+ years,0,538,0,337174852,5595,G.I. Generation
Antigua and Barbuda,ATG,1987,female,5-14 years,0,6623,0,337174852,5595,Generation X
Antigua and Barbuda,ATG,1987,female,15-24 years,0,7583,0,337174852,5595,Generation X
Antigua and Barbuda,ATG,1987,female,25-34 years,0,6101,0,337174852,5595,Boomers
Antigua and Barbuda,ATG,1987,female,35-54 years,0,6059,0,337174852,5595,Silent
Antigua and Barbuda,ATG,1987,female,55-74 years,0,3738,0,337174852,5595,G.I. Generation
Antigua and Barbuda,ATG,1987,female,75+ years,0,1081,0,337174852,5595,G.I. Generation
Antigua and Barbuda,ATG,1988,male,5-14 years,0,6355,0,398637741,6693,Generation X
Antigua and Barbuda,ATG,1988,male,15-24 years,0,7209,0,398637741,6693,Generation X
Antigua and Barbuda,ATG,1988,male,25-34 years,0,5826,0,398637741,6693,Boomers
Antigua and Barbuda,ATG,1988,male,35-54 years,0,5907,0,398637741,6693,Silent
Antigua and Barbuda,ATG,1988,male,55-74 years,0,2813,0,398637741,6693,G.I. Generation
Antigua and Barbuda,ATG,1988,male,75+ years,0,603,0,398637741,6693,G.I. Generation
Antigua and Barbuda,ATG,1988,female,5-14 years,0,6527,0,398637741,6693,Generation X
Antigua and Barbuda,ATG,1988,female,15-24 years,0,7413,0,398637741,6693,Generation X
Antigua and Barbuda,ATG,1988,female,25-34 years,0,6041,0,398637741,6693,Boomers
Antigua and Barbuda,ATG,1988,female,35-54 years,0,6021,0,398637741,6693,Silent
Antigua and Barbuda,ATG,1988,female,55-74 years,0,3708,0,398637741,6693,G.I. Generation
Antigua and Barbuda,ATG,1988,female,75+ years,0,1141,0,398637741,6693,G.I. Generation
Antigua and Barbuda,ATG,1989,male,5-14 years,0,6403,0,438794778,7407,Generation X
Antigua and Barbuda,ATG,1989,male,15-24 years,0,6927,0,438794778,7407,Generation X
Antigua and Barbuda,ATG,1989,male,25-34 years,0,5835,0,438794778,7407,Boomers
Antigua and Barbuda,ATG,1989,male,35-54 years,0,5862,0,438794778,7407,Silent
Antigua and Barbuda,ATG,1989,male,55-74 years,0,2843,0,438794778,7407,G.I. Generation
Antigua and Barbuda,ATG,1989,male,75+ years,0,676,0,438794778,7407,G.I. Generation
Antigua and Barbuda,ATG,1989,female,5-14 years,0,6621,0,438794778,7407,Generation X
Antigua and Barbuda,ATG,1989,female,15-24 years,0,7152,0,438794778,7407,Generation X
Antigua and Barbuda,ATG,1989,female,25-34 years,0,6059,0,438794778,7407,Boomers
Antigua and Barbuda,ATG,1989,female,35-54 years,0,5969,0,438794778,7407,Silent
Antigua and Barbuda,ATG,1989,female,55-74 years,0,3696,0,438794778,7407,G.I. Generation
Antigua and Barbuda,ATG,1989,female,75+ years,0,1195,0,438794778,7407,G.I. Generation
Antigua and Barbuda,ATG,1990,male,5-14 years,0,6611,0,459469074,7744,Generation X
Antigua and Barbuda,ATG,1990,male,15-24 years,0,6598,0,459469074,7744,Generation X
Antigua and Barbuda,ATG,1990,male,25-34 years,0,5937,0,459469074,7744,Boomers
Antigua and Barbuda,ATG,1990,male,35-54 years,1,5799,17.24,459469074,7744,Silent
Antigua and Barbuda,ATG,1990,male,55-74 years,0,2902,0,459469074,7744,G.I. Generation
Antigua and Barbuda,ATG,1990,male,75+ years,0,758,0,459469074,7744,G.I. Generation
Antigua and Barbuda,ATG,1990,female,5-14 years,0,6877,0,459469074,7744,Generation X
Antigua and Barbuda,ATG,1990,female,15-24 years,0,6827,0,459469074,7744,Generation X
Antigua and Barbuda,ATG,1990,female,25-34 years,0,6172,0,459469074,7744,Boomers
Antigua and Barbuda,ATG,1990,female,35-54 years,0,5895,0,459469074,7744,Silent
Antigua and Barbuda,ATG,1990,female,55-74 years,0,3706,0,459469074,7744,G.I. Generation
Antigua and Barbuda,ATG,1990,female,75+ years,0,1252,0,459469074,7744,G.I. Generation
Argentina,ARG,1986,male,5-14 years,10,3061400,0.33,1.11E+11,4072,Generation X
Argentina,ARG,1986,male,15-24 years,186,2428900,7.66,1.11E+11,4072,Generation X
Argentina,ARG,1986,male,25-34 years,209,2246900,9.3,1.11E+11,4072,Boomers
Argentina,ARG,1986,male,35-54 years,478,3365200,14.2,1.11E+11,4072,Silent
Argentina,ARG,1986,male,55-74 years,530,2008300,26.39,1.11E+11,4072,G.I. Generation
Argentina,ARG,1986,male,75+ years,230,365000,63.01,1.11E+11,4072,G.I. Generation
Argentina,ARG,1986,female,5-14 years,7,2971900,0.24,1.11E+11,4072,Generation X
Argentina,ARG,1986,female,15-24 years,101,2367600,4.27,1.11E+11,4072,Generation X
Argentina,ARG,1986,female,25-34 years,96,2197600,4.37,1.11E+11,4072,Boomers
Argentina,ARG,1986,female,35-54 years,188,3374300,5.57,1.11E+11,4072,Silent
Argentina,ARG,1986,female,55-74 years,201,2317100,8.67,1.11E+11,4072,G.I. Generation
Argentina,ARG,1986,female,75+ years,48,540200,8.89,1.11E+11,4072,G.I. Generation
Argentina,ARG,1987,male,5-14 years,15,3101300,0.48,1.11E+11,4026,Generation X
Argentina,ARG,1987,male,15-24 years,179,2460600,7.27,1.11E+11,4026,Generation X
Argentina,ARG,1987,male,25-34 years,192,2276200,8.44,1.11E+11,4026,Boomers
Argentina,ARG,1987,male,35-54 years,482,3409100,14.14,1.11E+11,4026,Silent
Argentina,ARG,1987,male,55-74 years,532,2034500,26.15,1.11E+11,4026,G.I. Generation
Argentina,ARG,1987,male,75+ years,200,369800,54.08,1.11E+11,4026,G.I. Generation
Argentina,ARG,1987,female,5-14 years,14,3010700,0.47,1.11E+11,4026,Generation X
Argentina,ARG,1987,female,15-24 years,93,2398400,3.88,1.11E+11,4026,Generation X
Argentina,ARG,1987,female,25-34 years,89,2226200,4,1.11E+11,4026,Boomers
Argentina,ARG,1987,female,35-54 years,209,3418300,6.11,1.11E+11,4026,Silent
Argentina,ARG,1987,female,55-74 years,224,2347300,9.54,1.11E+11,4026,G.I. Generation
Argentina,ARG,1987,female,75+ years,57,547000,10.42,1.11E+11,4026,G.I. Generation
Argentina,ARG,1988,male,5-14 years,20,3210000,0.62,1.26E+11,4458,Generation X
Argentina,ARG,1988,male,15-24 years,211,2524000,8.36,1.26E+11,4458,Generation X
Argentina,ARG,1988,male,25-34 years,215,2276000,9.45,1.26E+11,4458,Boomers
Argentina,ARG,1988,male,35-54 years,477,3503000,13.62,1.26E+11,4458,Silent
Argentina,ARG,1988,male,55-74 years,550,2079000,26.46,1.26E+11,4458,G.I. Generation
Argentina,ARG,1988,male,75+ years,216,392000,55.1,1.26E+11,4458,G.I. Generation
Argentina,ARG,1988,female,5-14 years,11,3115000,0.35,1.26E+11,4458,Generation X
Argentina,ARG,1988,female,15-24 years,101,2459000,4.11,1.26E+11,4458,Generation X
Argentina,ARG,1988,female,25-34 years,61,2228000,2.74,1.26E+11,4458,Boomers
Argentina,ARG,1988,female,35-54 years,198,3508000,5.64,1.26E+11,4458,Silent
Argentina,ARG,1988,female,55-74 years,233,2412000,9.66,1.26E+11,4458,G.I. Generation
Argentina,ARG,1988,female,75+ years,61,602000,10.13,1.26E+11,4458,G.I. Generation
Argentina,ARG,1989,male,5-14 years,18,3245000,0.55,76636898036,2670,Generation X
Argentina,ARG,1989,male,15-24 years,186,2575000,7.22,76636898036,2670,Generation X
Argentina,ARG,1989,male,25-34 years,219,2287000,9.58,76636898036,2670,Boomers
Argentina,ARG,1989,male,35-54 years,462,3561000,12.97,76636898036,2670,Silent
Argentina,ARG,1989,male,55-74 years,548,2105000,26.03,76636898036,2670,G.I. Generation
Argentina,ARG,1989,male,75+ years,208,400000,52,76636898036,2670,G.I. Generation
Argentina,ARG,1989,female,5-14 years,11,3149000,0.35,76636898036,2670,Generation X
Argentina,ARG,1989,female,15-24 years,80,2509000,3.19,76636898036,2670,Generation X
Argentina,ARG,1989,female,25-34 years,83,2240000,3.71,76636898036,2670,Boomers
Argentina,ARG,1989,female,35-54 years,166,3563000,4.66,76636898036,2670,Silent
Argentina,ARG,1989,female,55-74 years,201,2446000,8.22,76636898036,2670,G.I. Generation
Argentina,ARG,1989,female,75+ years,65,622000,10.45,76636898036,2670,G.I. Generation
Argentina,ARG,1990,male,5-14 years,22,3269000,0.67,1.41E+11,4859,Generation X
Argentina,ARG,1990,male,15-24 years,174,2635000,6.6,1.41E+11,4859,Generation X
Argentina,ARG,1990,male,25-34 years,182,2297000,7.92,1.41E+11,4859,Boomers
Argentina,ARG,1990,male,35-54 years,439,3619000,12.13,1.41E+11,4859,Silent
Argentina,ARG,1990,male,55-74 years,502,2128000,23.59,1.41E+11,4859,G.I. Generation
Argentina,ARG,1990,male,75+ years,226,411100,54.97,1.41E+11,4859,G.I. Generation
Argentina,ARG,1990,female,5-14 years,14,3171000,0.44,1.41E+11,4859,Generation X
Argentina,ARG,1990,female,15-24 years,91,2568000,3.54,1.41E+11,4859,Generation X
Argentina,ARG,1990,female,25-34 years,76,2251000,3.38,1.41E+11,4859,Boomers
Argentina,ARG,1990,female,35-54 years,163,3622000,4.5,1.41E+11,4859,Silent
Argentina,ARG,1990,female,55-74 years,190,2477000,7.67,1.41E+11,4859,G.I. Generation
Argentina,ARG,1990,female,75+ years,61,643000,9.49,1.41E+11,4859,G.I. Generation
Armenia,ARM,1990,male,5-14 years,0,333600,0,2256838858,756,Generation X
Armenia,ARM,1990,male,15-24 years,10,272500,3.67,2256838858,756,Generation X
Armenia,ARM,1990,male,25-34 years,16,307100,5.21,2256838858,756,Boomers
Armenia,ARM,1990,male,35-54 years,25,332700,7.51,2256838858,756,Silent
Armenia,ARM,1990,male,55-74 years,11,183800,5.98,2256838858,756,G.I. Generation
Armenia,ARM,1990,male,75+ years,2,26900,7.43,2256838858,756,G.I. Generation
Armenia,ARM,1990,female,5-14 years,0,316900,0,2256838858,756,Generation X
Armenia,ARM,1990,female,15-24 years,3,258500,1.16,2256838858,756,Generation X
Armenia,ARM,1990,female,25-34 years,4,320700,1.25,2256838858,756,Boomers
Armenia,ARM,1990,female,35-54 years,15,358000,4.19,2256838858,756,Silent
Armenia,ARM,1990,female,55-74 years,6,224100,2.68,2256838858,756,G.I. Generation
Armenia,ARM,1990,female,75+ years,1,48900,2.04,2256838858,756,G.I. Generation
Australia,AUS,1986,male,5-14 years,18,1277100,1.41,1.82E+11,12288,Generation X
Australia,AUS,1986,male,15-24 years,296,1369000,21.62,1.82E+11,12288,Generation X
Australia,AUS,1986,male,25-34 years,367,1317500,27.86,1.82E+11,12288,Boomers
Australia,AUS,1986,male,35-54 years,487,1972000,24.7,1.82E+11,12288,Silent
Australia,AUS,1986,male,55-74 years,324,1211800,26.74,1.82E+11,12288,G.I. Generation
Australia,AUS,1986,male,75+ years,89,233700,38.08,1.82E+11,12288,G.I. Generation
Australia,AUS,1986,female,5-14 years,1,1213900,0.08,1.82E+11,12288,Generation X
Australia,AUS,1986,female,15-24 years,77,1315000,5.86,1.82E+11,12288,Generation X
Australia,AUS,1986,female,25-34 years,88,1300200,6.77,1.82E+11,12288,Boomers
Australia,AUS,1986,female,35-54 years,169,1888100,8.95,1.82E+11,12288,Silent
Australia,AUS,1986,female,55-74 years,105,1306500,8.04,1.82E+11,12288,G.I. Generation
Australia,AUS,1986,female,75+ years,23,405000,5.68,1.82E+11,12288,G.I. Generation
Australia,AUS,1987,male,5-14 years,6,1264900,0.47,1.89E+11,12564,Generation X
Australia,AUS,1987,male,15-24 years,354,1383900,25.58,1.89E+11,12564,Generation X
Australia,AUS,1987,male,25-34 years,374,1345900,27.79,1.89E+11,12564,Boomers
Australia,AUS,1987,male,35-54 years,554,2031000,27.28,1.89E+11,12564,Silent
Australia,AUS,1987,male,55-74 years,328,1227000,26.73,1.89E+11,12564,G.I. Generation
Australia,AUS,1987,male,75+ years,111,244800,45.34,1.89E+11,12564,G.I. Generation
Australia,AUS,1987,female,5-14 years,1,1201300,0.08,1.89E+11,12564,Generation X
Australia,AUS,1987,female,15-24 years,73,1329700,5.49,1.89E+11,12564,Generation X
Australia,AUS,1987,female,25-34 years,70,1327700,5.27,1.89E+11,12564,Boomers
Australia,AUS,1987,female,35-54 years,145,1950500,7.43,1.89E+11,12564,Silent
Australia,AUS,1987,female,55-74 years,110,1318600,8.34,1.89E+11,12564,G.I. Generation
Australia,AUS,1987,female,75+ years,38,421200,9.02,1.89E+11,12564,G.I. Generation
Australia,AUS,1988,male,5-14 years,6,1264700,0.47,2.36E+11,15393,Generation X
Australia,AUS,1988,male,15-24 years,366,1395800,26.22,2.36E+11,15393,Generation X
Australia,AUS,1988,male,25-34 years,398,1375100,28.94,2.36E+11,15393,Boomers
Australia,AUS,1988,male,35-54 years,532,2097100,25.37,2.36E+11,15393,Silent
Australia,AUS,1988,male,55-74 years,317,1240700,25.55,2.36E+11,15393,G.I. Generation
Australia,AUS,1988,male,75+ years,93,256400,36.27,2.36E+11,15393,G.I. Generation
Australia,AUS,1988,female,5-14 years,1,1200000,0.08,2.36E+11,15393,Generation X
Australia,AUS,1988,female,15-24 years,53,1340300,3.95,2.36E+11,15393,Generation X
Australia,AUS,1988,female,25-34 years,106,1354700,7.82,2.36E+11,15393,Boomers
Australia,AUS,1988,female,35-54 years,157,2019000,7.78,2.36E+11,15393,Silent
Australia,AUS,1988,female,55-74 years,103,1330200,7.74,2.36E+11,15393,G.I. Generation
Australia,AUS,1988,female,75+ years,40,438100,9.13,2.36E+11,15393,G.I. Generation
Australia,AUS,1989,male,5-14 years,8,1273300,0.63,2.99E+11,19223,Generation X
Australia,AUS,1989,male,15-24 years,353,1399300,25.23,2.99E+11,19223,Generation X
Australia,AUS,1989,male,25-34 years,406,1399000,29.02,2.99E+11,19223,Boomers
Australia,AUS,1989,male,35-54 years,475,2156900,22.02,2.99E+11,19223,Silent
Australia,AUS,1989,male,55-74 years,309,1255100,24.62,2.99E+11,19223,G.I. Generation
Australia,AUS,1989,male,75+ years,91,266900,34.1,2.99E+11,19223,G.I. Generation
Australia,AUS,1989,female,5-14 years,1,1207800,0.08,2.99E+11,19223,Generation X
Australia,AUS,1989,female,15-24 years,51,1349700,3.78,2.99E+11,19223,Generation X
Australia,AUS,1989,female,25-34 years,87,1383800,6.29,2.99E+11,19223,Boomers
Australia,AUS,1989,female,35-54 years,130,2086700,6.23,2.99E+11,19223,Silent
Australia,AUS,1989,female,55-74 years,124,1340300,9.25,2.99E+11,19223,G.I. Generation
Australia,AUS,1989,female,75+ years,31,451800,6.86,2.99E+11,19223,G.I. Generation
Australia,AUS,1990,male,5-14 years,5,1281300,0.39,3.11E+11,19665,Generation X
Australia,AUS,1990,male,15-24 years,374,1405900,26.6,3.11E+11,19665,Generation X
Australia,AUS,1990,male,25-34 years,418,1415000,29.54,3.11E+11,19665,Boomers
Australia,AUS,1990,male,35-54 years,549,2220600,24.72,3.11E+11,19665,Silent
Australia,AUS,1990,male,55-74 years,325,1266400,25.66,3.11E+11,19665,G.I. Generation
Australia,AUS,1990,male,75+ years,87,276900,31.42,3.11E+11,19665,G.I. Generation
Australia,AUS,1990,female,5-14 years,0,1215500,0,3.11E+11,19665,Generation X
Australia,AUS,1990,female,15-24 years,64,1354800,4.72,3.11E+11,19665,Generation X
Australia,AUS,1990,female,25-34 years,109,1401200,7.78,3.11E+11,19665,Boomers
Australia,AUS,1990,female,35-54 years,136,2154800,6.31,3.11E+11,19665,Silent
Australia,AUS,1990,female,55-74 years,98,1349000,7.26,3.11E+11,19665,G.I. Generation
Australia,AUS,1990,female,75+ years,37,465600,7.95,3.11E+11,19665,G.I. Generation
Austria,AUT,1986,male,5-14 years,5,466847,1.07,99036165210,13911,Generation X
Austria,AUT,1986,male,15-24 years,199,645787,30.82,99036165210,13911,Generation X
Austria,AUT,1986,male,25-34 years,272,564104,48.22,99036165210,13911,Boomers
Austria,AUT,1986,male,35-54 years,507,944245,53.69,99036165210,13911,Silent
Austria,AUT,1986,male,55-74 years,355,588309,60.34,99036165210,13911,G.I. Generation
Austria,AUT,1986,male,75+ years,173,158694,109.01,99036165210,13911,G.I. Generation
Austria,AUT,1986,female,5-14 years,1,445322,0.22,99036165210,13911,Generation X
Austria,AUT,1986,female,15-24 years,60,625356,9.59,99036165210,13911,Generation X
Austria,AUT,1986,female,25-34 years,80,558561,14.32,99036165210,13911,Boomers
Austria,AUT,1986,female,35-54 years,182,941348,19.33,99036165210,13911,Silent
Austria,AUT,1986,female,55-74 years,195,835145,23.35,99036165210,13911,G.I. Generation
Austria,AUT,1986,female,75+ years,110,345431,31.84,99036165210,13911,G.I. Generation
Austria,AUT,1987,male,5-14 years,2,461684,0.43,1.24E+11,17415,Generation X
Austria,AUT,1987,male,15-24 years,185,632704,29.24,1.24E+11,17415,Generation X
Austria,AUT,1987,male,25-34 years,247,581153,42.5,1.24E+11,17415,Boomers
Austria,AUT,1987,male,35-54 years,471,949485,49.61,1.24E+11,17415,Silent
Austria,AUT,1987,male,55-74 years,332,591322,56.15,1.24E+11,17415,G.I. Generation
Austria,AUT,1987,male,75+ years,208,161591,128.72,1.24E+11,17415,G.I. Generation
Austria,AUT,1987,female,5-14 years,2,440140,0.45,1.24E+11,17415,Generation X
Austria,AUT,1987,female,15-24 years,49,611922,8.01,1.24E+11,17415,Generation X
Austria,AUT,1987,female,25-34 years,62,573764,10.81,1.24E+11,17415,Boomers
Austria,AUT,1987,female,35-54 years,155,947458,16.36,1.24E+11,17415,Silent
Austria,AUT,1987,female,55-74 years,230,826662,27.82,1.24E+11,17415,G.I. Generation
Austria,AUT,1987,female,75+ years,126,352121,35.78,1.24E+11,17415,G.I. Generation
Austria,AUT,1988,male,5-14 years,2,459316,0.44,1.33E+11,18663,Generation X
Austria,AUT,1988,male,15-24 years,168,616255,27.26,1.33E+11,18663,Generation X
Austria,AUT,1988,male,25-34 years,229,599279,38.21,1.33E+11,18663,Boomers
Austria,AUT,1988,male,35-54 years,431,957006,45.04,1.33E+11,18663,Silent
Austria,AUT,1988,male,55-74 years,309,593425,52.07,1.33E+11,18663,G.I. Generation
Austria,AUT,1988,male,75+ years,183,164555,111.21,1.33E+11,18663,G.I. Generation
Austria,AUT,1988,female,5-14 years,2,437734,0.46,1.33E+11,18663,Generation X
Austria,AUT,1988,female,15-24 years,28,595218,4.7,1.33E+11,18663,Generation X
Austria,AUT,1988,female,25-34 years,61,589460,10.35,1.33E+11,18663,Boomers
Austria,AUT,1988,female,35-54 years,144,955925,15.06,1.33E+11,18663,Silent
Austria,AUT,1988,female,55-74 years,186,817219,22.76,1.33E+11,18663,G.I. Generation
Austria,AUT,1988,female,75+ years,108,359018,30.08,1.33E+11,18663,G.I. Generation
Austria,AUT,1989,male,5-14 years,6,459307,1.31,1.33E+11,18544,Generation X
Austria,AUT,1989,male,15-24 years,163,601397,27.1,1.33E+11,18544,Generation X
Austria,AUT,1989,male,25-34 years,218,621738,35.06,1.33E+11,18544,Boomers
Austria,AUT,1989,male,35-54 years,402,968546,41.51,1.33E+11,18544,Silent
Austria,AUT,1989,male,55-74 years,358,594776,60.19,1.33E+11,18544,G.I. Generation
Austria,AUT,1989,male,75+ years,166,166370,99.78,1.33E+11,18544,G.I. Generation
Austria,AUT,1989,female,5-14 years,0,437116,0,1.33E+11,18544,Generation X
Austria,AUT,1989,female,15-24 years,48,580616,8.27,1.33E+11,18544,Generation X
Austria,AUT,1989,female,25-34 years,65,607791,10.69,1.33E+11,18544,Boomers
Austria,AUT,1989,female,35-54 years,156,967898,16.12,1.33E+11,18544,Silent
Austria,AUT,1989,female,55-74 years,182,807459,22.54,1.33E+11,18544,G.I. Generation
Austria,AUT,1989,female,75+ years,134,364652,36.75,1.33E+11,18544,G.I. Generation
Austria,AUT,1990,male,5-14 years,1,461126,0.22,1.66E+11,23020,Generation X
Austria,AUT,1990,male,15-24 years,150,589106,25.46,1.66E+11,23020,Generation X
Austria,AUT,1990,male,25-34 years,209,646830,32.31,1.66E+11,23020,Boomers
Austria,AUT,1990,male,35-54 years,418,985787,42.4,1.66E+11,23020,Silent
Austria,AUT,1990,male,55-74 years,320,598225,53.49,1.66E+11,23020,G.I. Generation
Austria,AUT,1990,male,75+ years,186,165206,112.59,1.66E+11,23020,G.I. Generation
Austria,AUT,1990,female,5-14 years,2,437872,0.46,1.66E+11,23020,Generation X
Austria,AUT,1990,female,15-24 years,31,568627,5.45,1.66E+11,23020,Generation X
Austria,AUT,1990,female,25-34 years,53,626994,8.45,1.66E+11,23020,Boomers
Austria,AUT,1990,female,35-54 years,150,984274,15.24,1.66E+11,23020,Silent
Austria,AUT,1990,female,55-74 years,173,802079,21.57,1.66E+11,23020,G.I. Generation
Austria,AUT,1990,female,75+ years,132,365227,36.14,1.66E+11,23020,G.I. Generation
Azerbaijan,AZE,1990,male,5-14 years,1,750400,0.13,8858006036,1439,Generation X
Azerbaijan,AZE,1990,male,15-24 years,16,682700,2.34,8858006036,1439,Generation X
Azerbaijan,AZE,1990,male,25-34 years,19,613200,3.1,8858006036,1439,Boomers
Azerbaijan,AZE,1990,male,35-54 years,41,587300,6.98,8858006036,1439,Silent
Azerbaijan,AZE,1990,male,55-74 years,11,306200,3.59,8858006036,1439,G.I. Generation
Azerbaijan,AZE,1990,male,75+ years,1,42900,2.33,8858006036,1439,G.I. Generation
Azerbaijan,AZE,1990,female,5-14 years,0,713400,0,8858006036,1439,Generation X
Azerbaijan,AZE,1990,female,15-24 years,4,656800,0.61,8858006036,1439,Generation X
Azerbaijan,AZE,1990,female,25-34 years,7,677800,1.03,8858006036,1439,Boomers
Azerbaijan,AZE,1990,female,35-54 years,6,637700,0.94,8858006036,1439,Silent
Azerbaijan,AZE,1990,female,55-74 years,6,389200,1.54,8858006036,1439,G.I. Generation
Azerbaijan,AZE,1990,female,75+ years,2,99200,2.02,8858006036,1439,G.I. Generation
Bahamas,BHS,1987,male,5-14 years,0,27500,0,2713999900,12286,Generation X
Bahamas,BHS,1987,male,15-24 years,0,26200,0,2713999900,12286,Generation X
Bahamas,BHS,1987,male,25-34 years,1,20900,4.78,2713999900,12286,Boomers
Bahamas,BHS,1987,male,35-54 years,2,22700,8.81,2713999900,12286,Silent
Bahamas,BHS,1987,male,55-74 years,0,10200,0,2713999900,12286,G.I. Generation
Bahamas,BHS,1987,male,75+ years,0,1600,0,2713999900,12286,G.I. Generation
Bahamas,BHS,1987,female,5-14 years,0,26400,0,2713999900,12286,Generation X
Bahamas,BHS,1987,female,15-24 years,0,25100,0,2713999900,12286,Generation X
Bahamas,BHS,1987,female,25-34 years,0,21100,0,2713999900,12286,Boomers
Bahamas,BHS,1987,female,35-54 years,0,24200,0,2713999900,12286,Silent
Bahamas,BHS,1987,female,55-74 years,0,12100,0,2713999900,12286,G.I. Generation
Bahamas,BHS,1987,female,75+ years,0,2900,0,2713999900,12286,G.I. Generation
Bahrain,BHR,1987,male,5-14 years,0,43200,0,3392021011,9321,Generation X
Bahrain,BHR,1987,male,15-24 years,0,49400,0,3392021011,9321,Generation X
Bahrain,BHR,1987,male,25-34 years,3,63900,4.69,3392021011,9321,Boomers
Bahrain,BHR,1987,male,35-54 years,3,47700,6.29,3392021011,9321,Silent
